3/7/1999 17:30,-113.9824,38.72773,1726.7,0,15.97,3/7/1999,,
3/7/1999 18:30,-113.9824,38.72773,1726.7,0,15.98,3/7/1999,,
3/7/1999 19:30,-113.9824,38.72773,1726.7,0,15.99,3/7/1999,,
3/7/1999 20:30,-113.9824,38.72773,1726.7,0,16.01,3/7/1999,,
3/7/1999 21:30,-113.9824,38.72773,1726.7,0,16.02,3/7/1999,,
3/7/1999 22:30,-113.9824,38.72773,1726.7,0,16.02,3/7/1999,,
3/7/1999 23:30,-113.9824,38.72773,1726.7,0,16.01,3/7/1999,,
3/8/1999 0:30,-113.9824,38.72773,1726.7,0,16,3/8/1999,,
3/8/1999 1:30,-113.9824,38.72773,1726.7,0,15.98,3/8/1999,,
3/8/1999 2:30,-113.9824,38.72773,1726.7,0,15.97,3/8/1999,,
3/8/1999 3:30,-113.9824,38.72773,1726.7,0,15.97,3/8/1999,,
3/8/1999 4:30,-113.9824,38.72773,1726.7,0,15.97,3/8/1999,,
3/8/1999 5:30,-113.9824,38.72773,1726.7,0,15.99,3/8/1999,,
3/8/1999 6:30,-113.9824,38.72773,1726.7,0,16.02,3/8/1999,,
3/8/1999 7:30,-113.9824,38.72773,1726.7,0,16.03,3/8/1999,,
3/8/1999 8:30,-113.9824,38.72773,1726.7,0,16.06,3/8/1999,,
3/8/1999 9:30,-113.9824,38.72773,1726.7,0,16.08,3/8/1999,,
3/8/1999 10:30,-113.9824,38.72773,1726.7,0,16.08,3/8/1999,,
3/8/1999 11:30,-113.9824,38.72773,1726.7,0,16.09,3/8/1999,,
3/8/1999 12:30,-113.9824,38.72773,1726.7,0,16.08,3/8/1999,,
3/8/1999 13:30,-113.9824,38.72773,1726.7,0,16.07,3/8/1999,,
3/8/1999 14:30,-113.9824,38.72773,1726.7,0,16.05,3/8/1999,,
3/8/1999 15:30,-113.9824,38.72773,1726.7,0,16.04,3/8/1999,,
3/8/1999 16:30,-113.9824,38.72773,1726.7,0,16.05,3/8/1999,,
3/8/1999 17:30,-113.9824,38.72773,1726.7,0,16.05,3/8/1999,,
3/8/1999 18:30,-113.9824,38.72773,1726.7,0,16.08,3/8/1999,,
3/8/1999 19:30,-113.9824,38.72773,1726.7,0,16.1,3/8/1999,,
3/8/1999 20:30,-113.9824,38.72773,1726.7,0,16.11,3/8/1999,,
3/8/1999 21:30,-113.9824,38.72773,1726.7,0,16.12,3/8/1999,,
3/8/1999 22:30,-113.9824,38.72773,1726.7,0,16.11,3/8/1999,,
3/8/1999 23:30,-113.9824,38.72773,1726.7,0,16.11,3/8/1999,,
3/9/1999 0:30,-113.9824,38.72773,1726.7,0,16.08,3/9/1999,,
3/9/1999 1:30,-113.9824,38.72773,1726.7,0,16.05,3/9/1999,,
3/9/1999 2:30,-113.9824,38.72773,1726.7,0,16.03,3/9/1999,,
3/9/1999 3:30,-113.9824,38.72773,1726.7,0,16.01,3/9/1999,,
3/9/1999 4:30,-113.9824,38.72773,1726.7,0,16,3/9/1999,,
3/9/1999 5:30,-113.9824,38.72773,1726.7,0,16.01,3/9/1999,,
3/9/1999 6:30,-113.9824,38.72773,1726.7,0,16.02,3/9/1999,,
3/9/1999 7:30,-113.9824,38.72773,1726.7,0,16.03,3/9/1999,,
3/9/1999 8:30,-113.9824,38.72773,1726.7,0,16.04,3/9/1999,,
3/9/1999 9:30,-113.9824,38.72773,1726.7,0,16.05,3/9/1999,,
3/9/1999 10:30,-113.9824,38.72773,1726.7,0,16.05,3/9/1999,,
3/9/1999 11:30,-113.9824,38.72773,1726.7,0,16.03,3/9/1999,,
3/9/1999 12:30,-113.9824,38.72773,1726.7,0,16.01,3/9/1999,,
3/9/1999 13:30,-113.9824,38.72773,1726.7,0,15.98,3/9/1999,,
3/9/1999 14:30,-113.9824,38.72773,1726.7,0,15.95,3/9/1999,,
3/9/1999 15:30,-113.9824,38.72773,1726.7,0,15.91,3/9/1999,,
3/9/1999 16:30,-113.9824,38.72773,1726.7,0,15.88,3/9/1999,,
3/9/1999 17:30,-113.9824,38.72773,1726.7,0,15.86,3/9/1999,,
3/9/1999 18:30,-113.9824,38.72773,1726.7,0,15.85,3/9/1999,,
3/9/1999 19:30,-113.9824,38.72773,1726.7,0,15.87,3/9/1999,,
3/9/1999 20:30,-113.9824,38.72773,1726.7,0,15.88,3/9/1999,,
3/9/1999 21:30,-113.9824,38.72773,1726.7,0,15.89,3/9/1999,,
3/9/1999 22:30,-113.9824,38.72773,1726.7,0,15.89,3/9/1999,,
3/9/1999 23:30,-113.9824,38.72773,1726.7,0,15.87,3/9/1999,,
3/10/1999 0:30,-113.9824,38.72773,1726.7,0,15.86,3/10/1999,,
3/10/1999 1:30,-113.9824,38.72773,1726.7,0,15.84,3/10/1999,,
3/10/1999 2:30,-113.9824,38.72773,1726.7,0,15.83,3/10/1999,,
3/10/1999 3:30,-113.9824,38.72773,1726.7,0,15.81,3/10/1999,,
3/10/1999 4:30,-113.9824,38.72773,1726.7,0,15.81,3/10/1999,,
3/10/1999 5:30,-113.9824,38.72773,1726.7,0,15.82,3/10/1999,,
3/10/1999 6:30,-113.9824,38.72773,1726.7,0,15.83,3/10/1999,,
3/10/1999 7:30,-113.9824,38.72773,1726.7,0,15.85,3/10/1999,,
3/10/1999 8:30,-113.9824,38.72773,1726.7,0,15.87,3/10/1999,,
3/10/1999 9:30,-113.9824,38.72773,1726.7,0,15.9,3/10/1999,,
3/10/1999 10:30,-113.9824,38.72773,1726.7,0,15.91,3/10/1999,,
3/10/1999 11:30,-113.9824,38.72773,1726.7,0,15.93,3/10/1999,,
3/10/1999 12:30,-113.9824,38.72773,1726.7,0,15.92,3/10/1999,,
3/10/1999 13:30,-113.9824,38.72773,1726.7,0,15.92,3/10/1999,,
3/10/1999 14:30,-113.9824,38.72773,1726.7,0,15.88,3/10/1999,,
3/10/1999 15:30,-113.9824,38.72773,1726.7,0,15.85,3/10/1999,,
3/10/1999 16:30,-113.9824,38.72773,1726.7,0,15.83,3/10/1999,,
3/10/1999 17:30,-113.9824,38.72773,1726.7,0,15.83,3/10/1999,,
3/10/1999 18:30,-113.9824,38.72773,1726.7,0,15.84,3/10/1999,,
3/10/1999 19:30,-113.9824,38.72773,1726.7,0,15.86,3/10/1999,,
3/10/1999 20:30,-113.9824,38.72773,1726.7,0,15.89,3/10/1999,,
3/10/1999 21:30,-113.9824,38.72773,1726.7,0,15.92,3/10/1999,,
3/10/1999 22:30,-113.9824,38.72773,1726.7,0,15.92,3/10/1999,,
3/10/1999 23:30,-113.9824,38.72773,1726.7,0,15.93,3/10/1999,,
3/11/1999 0:30,-113.9824,38.72773,1726.7,0,15.94,3/11/1999,,
3/11/1999 1:30,-113.9824,38.72773,1726.7,0,15.93,3/11/1999,,
3/11/1999 2:30,-113.9824,38.72773,1726.7,0,15.91,3/11/1999,,
3/11/1999 3:30,-113.9824,38.72773,1726.7,0,15.9,3/11/1999,,
3/11/1999 4:30,-113.9824,38.72773,1726.7,0,15.9,3/11/1999,,
3/11/1999 5:30,-113.9824,38.72773,1726.7,0,15.91,3/11/1999,,
3/11/1999 6:30,-113.9824,38.72773,1726.7,0,15.92,3/11/1999,,
3/11/1999 7:30,-113.9824,38.72773,1726.7,0,15.93,3/11/1999,,
3/11/1999 8:30,-113.9824,38.72773,1726.7,0,15.96,3/11/1999,,
3/11/1999 9:30,-113.9824,38.72773,1726.7,0,15.99,3/11/1999,,
3/11/1999 10:30,-113.9824,38.72773,1726.7,0,16.01,3/11/1999,,
3/11/1999 11:30,-113.9824,38.72773,1726.7,0,16.01,3/11/1999,,
3/11/1999 12:30,-113.9824,38.72773,1726.7,0,16.01,3/11/1999,,
3/11/1999 13:30,-113.9824,38.72773,1726.7,0,16,3/11/1999,,
3/11/1999 14:30,-113.9824,38.72773,1726.7,0,15.96,3/11/1999,,
3/11/1999 15:30,-113.9824,38.72773,1726.7,0,15.93,3/11/1999,,
3/11/1999 16:30,-113.9824,38.72773,1726.7,0,15.9,3/11/1999,,
3/11/1999 17:30,-113.9824,38.72773,1726.7,0,15.89,3/11/1999,,
3/11/1999 18:30,-113.9824,38.72773,1726.7,0,15.89,3/11/1999,,
3/11/1999 19:30,-113.9824,38.72773,1726.7,0,15.9,3/11/1999,,
3/11/1999 20:30,-113.9824,38.72773,1726.7,0,15.93,3/11/1999,,
3/11/1999 21:30,-113.9824,38.72773,1726.7,0,15.95,3/11/1999,,
3/11/1999 22:30,-113.9824,38.72773,1726.7,0,15.97,3/11/1999,,
3/11/1999 23:30,-113.9824,38.72773,1726.7,0,15.98,3/11/1999,,
3/12/1999 0:30,-113.9824,38.72773,1726.7,0,15.98,3/12/1999,,
3/12/1999 1:30,-113.9824,38.72773,1726.7,0,15.98,3/12/1999,,
3/12/1999 2:30,-113.9824,38.72773,1726.7,0,15.97,3/12/1999,,
3/12/1999 3:30,-113.9824,38.72773,1726.7,0,15.96,3/12/1999,,
3/12/1999 4:30,-113.9824,38.72773,1726.7,0,15.93,3/12/1999,,
3/12/1999 5:30,-113.9824,38.72773,1726.7,0,15.92,3/12/1999,,
3/12/1999 6:30,-113.9824,38.72773,1726.7,0,15.92,3/12/1999,,
3/12/1999 7:30,-113.9824,38.72773,1726.7,0,15.92,3/12/1999,,
3/12/1999 8:30,-113.9824,38.72773,1726.7,0,15.93,3/12/1999,,
3/12/1999 9:30,-113.9824,38.72773,1726.7,0,15.96,3/12/1999,,
3/12/1999 10:30,-113.9824,38.72773,1726.7,0,15.97,3/12/1999,,
3/12/1999 11:30,-113.9824,38.72773,1726.7,0,15.98,3/12/1999,,
3/12/1999 12:30,-113.9824,38.72773,1726.7,0,15.98,3/12/1999,,
3/12/1999 13:30,-113.9824,38.72773,1726.7,0,15.97,3/12/1999,,
3/12/1999 14:30,-113.9824,38.72773,1726.7,0,15.93,3/12/1999,,
3/12/1999 15:30,-113.9824,38.72773,1726.7,0,15.9,3/12/1999,,
3/12/1999 16:30,-113.9824,38.72773,1726.7,0,15.87,3/12/1999,,
3/12/1999 17:30,-113.9824,38.72773,1726.7,0,15.86,3/12/1999,,
3/12/1999 18:30,-113.9824,38.72773,1726.7,0,15.85,3/12/1999,,
3/12/1999 19:30,-113.9824,38.72773,1726.7,0,15.86,3/12/1999,,
3/12/1999 20:30,-113.9824,38.72773,1726.7,0,15.89,3/12/1999,,
3/12/1999 21:30,-113.9824,38.72773,1726.7,0,15.91,3/12/1999,,
3/12/1999 22:30,-113.9824,38.72773,1726.7,0,15.93,3/12/1999,,
3/12/1999 23:30,-113.9824,38.72773,1726.7,0,15.93,3/12/1999,,
3/13/1999 0:30,-113.9824,38.72773,1726.7,0,15.95,3/13/1999,,
3/13/1999 1:30,-113.9824,38.72773,1726.7,0,15.95,3/13/1999,,
3/13/1999 2:30,-113.9824,38.72773,1726.7,0,15.94,3/13/1999,,
3/13/1999 3:30,-113.9824,38.72773,1726.7,0,15.92,3/13/1999,,
3/13/1999 4:30,-113.9824,38.72773,1726.7,0,15.91,3/13/1999,,
3/13/1999 5:30,-113.9824,38.72773,1726.7,0,15.9,3/13/1999,,
3/13/1999 6:30,-113.9824,38.72773,1726.7,0,15.9,3/13/1999,,
3/13/1999 7:30,-113.9824,38.72773,1726.7,0,15.9,3/13/1999,,
3/13/1999 8:30,-113.9824,38.72773,1726.7,0,15.91,3/13/1999,,
3/13/1999 9:30,-113.9824,38.72773,1726.7,0,15.93,3/13/1999,,
3/13/1999 10:30,-113.9824,38.72773,1726.7,0,15.95,3/13/1999,,
3/13/1999 11:30,-113.9824,38.72773,1726.7,0,15.95,3/13/1999,,
3/13/1999 12:30,-113.9824,38.72773,1726.7,0,15.95,3/13/1999,,
3/13/1999 13:30,-113.9824,38.72773,1726.7,0,15.94,3/13/1999,,
3/13/1999 14:30,-113.9824,38.72773,1726.7,0,15.93,3/13/1999,,
3/13/1999 15:30,-113.9824,38.72773,1726.7,0,15.89,3/13/1999,,
3/13/1999 16:30,-113.9824,38.72773,1726.7,0,15.86,3/13/1999,,
3/13/1999 17:30,-113.9824,38.72773,1726.7,0,15.84,3/13/1999,,
3/13/1999 18:30,-113.9824,38.72773,1726.7,0,15.84,3/13/1999,,
3/13/1999 19:30,-113.9824,38.72773,1726.7,0,15.86,3/13/1999,,
3/13/1999 20:30,-113.9824,38.72773,1726.7,0,15.88,3/13/1999,,
3/13/1999 21:30,-113.9824,38.72773,1726.7,0,15.9,3/13/1999,,
3/13/1999 22:30,-113.9824,38.72773,1726.7,0,15.92,3/13/1999,,
3/13/1999 23:30,-113.9824,38.72773,1726.7,0,15.94,3/13/1999,,
3/14/1999 0:30,-113.9824,38.72773,1726.7,0,15.96,3/14/1999,,
3/14/1999 1:30,-113.9824,38.72773,1726.7,0,15.97,3/14/1999,,
3/14/1999 2:30,-113.9824,38.72773,1726.7,0,15.97,3/14/1999,,
3/14/1999 3:30,-113.9824,38.72773,1726.7,0,15.95,3/14/1999,,
3/14/1999 4:30,-113.9824,38.72773,1726.7,0,15.93,3/14/1999,,
3/14/1999 5:30,-113.9824,38.72773,1726.7,0,15.91,3/14/1999,,
3/14/1999 6:30,-113.9824,38.72773,1726.7,0,15.92,3/14/1999,,
3/14/1999 7:30,-113.9824,38.72773,1726.7,0,15.92,3/14/1999,,
3/14/1999 8:30,-113.9824,38.72773,1726.7,0,15.93,3/14/1999,,
3/14/1999 9:30,-113.9824,38.72773,1726.7,0,15.94,3/14/1999,,
3/14/1999 10:30,-113.9824,38.72773,1726.7,0,15.96,3/14/1999,,
3/14/1999 11:30,-113.9824,38.72773,1726.7,0,15.97,3/14/1999,,
3/14/1999 12:30,-113.9824,38.72773,1726.7,0,15.96,3/14/1999,,
3/14/1999 13:30,-113.9824,38.72773,1726.7,0,15.96,3/14/1999,,
3/14/1999 14:30,-113.9824,38.72773,1726.7,0,15.94,3/14/1999,,
3/14/1999 15:30,-113.9824,38.72773,1726.7,0,15.91,3/14/1999,,
3/14/1999 16:30,-113.9824,38.72773,1726.7,0,15.89,3/14/1999,,
3/14/1999 17:30,-113.9824,38.72773,1726.7,0,15.88,3/14/1999,,
3/14/1999 18:30,-113.9824,38.72773,1726.7,0,15.87,3/14/1999,,
3/14/1999 19:30,-113.9824,38.72773,1726.7,0,15.89,3/14/1999,,
3/14/1999 20:30,-113.9824,38.72773,1726.7,0,15.9,3/14/1999,,
3/14/1999 21:30,-113.9824,38.72773,1726.7,0,15.92,3/14/1999,,
3/14/1999 22:30,-113.9824,38.72773,1726.7,0,15.93,3/14/1999,,
3/14/1999 23:30,-113.9824,38.72773,1726.7,0,15.95,3/14/1999,,
3/15/1999 0:30,-113.9824,38.72773,1726.7,0,15.97,3/15/1999,,
3/15/1999 1:30,-113.9824,38.72773,1726.7,0,15.98,3/15/1999,,
3/15/1999 2:30,-113.9824,38.72773,1726.7,0,15.98,3/15/1999,,
3/15/1999 3:30,-113.9824,38.72773,1726.7,0,15.97,3/15/1999,,
3/15/1999 4:30,-113.9824,38.72773,1726.7,0,15.95,3/15/1999,,
3/15/1999 5:30,-113.9824,38.72773,1726.7,0,15.96,3/15/1999,,
3/15/1999 6:30,-113.9824,38.72773,1726.7,0,15.96,3/15/1999,,
3/15/1999 7:30,-113.9824,38.72773,1726.7,0,15.97,3/15/1999,,
3/15/1999 8:30,-113.9824,38.72773,1726.7,0,15.97,3/15/1999,,
3/15/1999 9:30,-113.9824,38.72773,1726.7,0,16,3/15/1999,,
3/15/1999 10:30,-113.9824,38.72773,1726.7,0,16.01,3/15/1999,,
3/15/1999 11:30,-113.9824,38.72773,1726.7,0,16.01,3/15/1999,,
3/15/1999 12:30,-113.9824,38.72773,1726.7,0,16.01,3/15/1999,,
3/15/1999 13:30,-113.9824,38.72773,1726.7,0,16.01,3/15/1999,,
3/15/1999 14:30,-113.9824,38.72773,1726.7,0,15.99,3/15/1999,,
3/15/1999 15:30,-113.9824,38.72773,1726.7,0,15.97,3/15/1999,,
3/15/1999 16:30,-113.9824,38.72773,1726.7,0,15.96,3/15/1999,,
3/15/1999 17:30,-113.9824,38.72773,1726.7,0,15.95,3/15/1999,,
3/15/1999 18:30,-113.9824,38.72773,1726.7,0,15.95,3/15/1999,,
3/15/1999 19:30,-113.9824,38.72773,1726.7,0,15.95,3/15/1999,,
3/15/1999 20:30,-113.9824,38.72773,1726.7,0,15.96,3/15/1999,,
3/15/1999 21:30,-113.9824,38.72773,1726.7,0,15.98,3/15/1999,,
3/15/1999 22:30,-113.9824,38.72773,1726.7,0,15.98,3/15/1999,,
3/15/1999 23:30,-113.9824,38.72773,1726.7,0,16,3/15/1999,,
3/16/1999 0:30,-113.9824,38.72773,1726.7,0,16.02,3/16/1999,,
3/16/1999 1:30,-113.9824,38.72773,1726.7,0,16.03,3/16/1999,,
3/16/1999 2:30,-113.9824,38.72773,1726.7,0,16.03,3/16/1999,,
3/16/1999 3:30,-113.9824,38.72773,1726.7,0,16.01,3/16/1999,,
3/16/1999 4:30,-113.9824,38.72773,1726.7,0,16.01,3/16/1999,,
3/16/1999 5:30,-113.9824,38.72773,1726.7,0,15.99,3/16/1999,,
3/16/1999 6:30,-113.9824,38.72773,1726.7,0,15.99,3/16/1999,,
3/16/1999 7:30,-113.9824,38.72773,1726.7,0,15.99,3/16/1999,,
3/16/1999 8:30,-113.9824,38.72773,1726.7,0,16,3/16/1999,,
3/16/1999 9:30,-113.9824,38.72773,1726.7,0,16,3/16/1999,,
3/16/1999 10:30,-113.9824,38.72773,1726.7,0,16.01,3/16/1999,,
3/16/1999 11:30,-113.9824,38.72773,1726.7,0,16.01,3/16/1999,,
3/16/1999 12:30,-113.9824,38.72773,1726.7,0,16.01,3/16/1999,,
3/16/1999 13:30,-113.9824,38.72773,1726.7,0,16.02,3/16/1999,,
3/16/1999 14:30,-113.9824,38.72773,1726.7,0,15.99,3/16/1999,,
3/16/1999 15:30,-113.9824,38.72773,1726.7,0,15.97,3/16/1999,,
3/16/1999 16:30,-113.9824,38.72773,1726.7,0,15.95,3/16/1999,,
3/16/1999 17:30,-113.9824,38.72773,1726.7,0,15.94,3/16/1999,,
3/16/1999 18:30,-113.9824,38.72773,1726.7,0,15.93,3/16/1999,,
3/16/1999 19:30,-113.9824,38.72773,1726.7,0,15.94,3/16/1999,,
3/16/1999 20:30,-113.9824,38.72773,1726.7,0,15.96,3/16/1999,,
3/16/1999 21:30,-113.9824,38.72773,1726.7,0,15.97,3/16/1999,,
3/16/1999 22:30,-113.9824,38.72773,1726.7,0,15.98,3/16/1999,,
3/16/1999 23:30,-113.9824,38.72773,1726.7,0,15.99,3/16/1999,,
3/17/1999 0:30,-113.9824,38.72773,1726.7,0,16.01,3/17/1999,,
3/17/1999 1:30,-113.9824,38.72773,1726.7,0,16.03,3/17/1999,,
3/17/1999 2:30,-113.9824,38.72773,1726.7,0,16.05,3/17/1999,,
3/17/1999 3:30,-113.9824,38.72773,1726.7,0,16.05,3/17/1999,,
3/17/1999 4:30,-113.9824,38.72773,1726.7,0,16.06,3/17/1999,,
3/17/1999 5:30,-113.9824,38.72773,1726.7,0,16.05,3/17/1999,,
3/17/1999 6:30,-113.9824,38.72773,1726.7,0,16.05,3/17/1999,,
3/17/1999 7:30,-113.9824,38.72773,1726.7,0,16.03,3/17/1999,,
3/17/1999 8:30,-113.9824,38.72773,1726.7,0,16.02,3/17/1999,,
3/17/1999 9:30,-113.9824,38.72773,1726.7,0,16.01,3/17/1999,,
3/17/1999 10:30,-113.9824,38.72773,1726.7,0,16.02,3/17/1999,,
3/17/1999 11:30,-113.9824,38.72773,1726.7,0,16.02,3/17/1999,,
3/17/1999 12:30,-113.9824,38.72773,1726.7,0,16.02,3/17/1999,,
3/17/1999 13:30,-113.9824,38.72773,1726.7,0,16.01,3/17/1999,,
3/17/1999 14:30,-113.9824,38.72773,1726.7,0,16,3/17/1999,,
3/17/1999 15:30,-113.9824,38.72773,1726.7,0,15.98,3/17/1999,,
3/17/1999 16:30,-113.9824,38.72773,1726.7,0,15.96,3/17/1999,,
3/17/1999 17:30,-113.9824,38.72773,1726.7,0,15.94,3/17/1999,,
3/17/1999 18:30,-113.9824,38.72773,1726.7,0,15.93,3/17/1999,,
3/17/1999 19:30,-113.9824,38.72773,1726.7,0,15.93,3/17/1999,,
3/17/1999 20:30,-113.9824,38.72773,1726.7,0,15.94,3/17/1999,,
3/17/1999 21:30,-113.9824,38.72773,1726.7,0,15.94,3/17/1999,,
3/17/1999 22:30,-113.9824,38.72773,1726.7,0,15.94,3/17/1999,,
3/17/1999 23:30,-113.9824,38.72773,1726.7,0,15.94,3/17/1999,,
3/18/1999 0:30,-113.9824,38.72773,1726.7,0,15.94,3/18/1999,,
3/18/1999 1:30,-113.9824,38.72773,1726.7,0,15.95,3/18/1999,,
3/18/1999 2:30,-113.9824,38.72773,1726.7,0,15.96,3/18/1999,,
3/18/1999 3:30,-113.9824,38.72773,1726.7,0,15.96,3/18/1999,,
3/18/1999 4:30,-113.9824,38.72773,1726.7,0,15.96,3/18/1999,,
3/18/1999 5:30,-113.9824,38.72773,1726.7,0,15.96,3/18/1999,,
3/18/1999 6:30,-113.9824,38.72773,1726.7,0,15.97,3/18/1999,,
3/18/1999 7:30,-113.9824,38.72773,1726.7,0,15.98,3/18/1999,,
3/18/1999 8:30,-113.9824,38.72773,1726.7,0,15.97,3/18/1999,,
3/18/1999 9:30,-113.9824,38.72773,1726.7,0,15.98,3/18/1999,,
3/18/1999 10:30,-113.9824,38.72773,1726.7,0,15.98,3/18/1999,,
3/18/1999 11:30,-113.9824,38.72773,1726.7,0,15.98,3/18/1999,,
3/18/1999 12:30,-113.9824,38.72773,1726.7,0,15.97,3/18/1999,,
3/18/1999 13:30,-113.9824,38.72773,1726.7,0,15.96,3/18/1999,,
3/18/1999 14:30,-113.9824,38.72773,1726.7,0,15.94,3/18/1999,,
3/18/1999 15:30,-113.9824,38.72773,1726.7,0,15.92,3/18/1999,,
3/18/1999 16:30,-113.9824,38.72773,1726.7,0,15.91,3/18/1999,,
3/18/1999 17:30,-113.9824,38.72773,1726.7,0,15.9,3/18/1999,,
3/18/1999 18:30,-113.9824,38.72773,1726.7,0,15.9,3/18/1999,,
3/18/1999 19:30,-113.9824,38.72773,1726.7,0,15.92,3/18/1999,,
