Well Name,PW04B
USGS Number,383452114023402
Water Right Number,0718001M00(10)
WIN,430319
Latitude (NAD83),38.581146
Longitude (NAD83),-114.04273
UTM (NAD83)
Easting,757603.47
Northing,4274445.36
Zone,11N
Ground Elevation (ft amsl),6180.2
Height of casing above ground surface (ft),1.71
Borehole depth (ft),983
Screened Interval (ft),895-915
Screened Unit,Tertiary volcanic rocks
Barometric Efficiency,0.33
Completion date,08/30/2007
Logger type,Global Water
Barometric logger,Integrated Barometric Correction
Start of barometric correction,
Start of barometric Efficiency,2009-12-02
Barometric correction integrated in Global Water loggers and performed by software function in Solinst loggers

Description of Fields
MeasuredLevel is the height of the water column (in feet) in the well above the logger
Temp is the water temperature (in degrees C) measured by the logger (if logger is equipped with thermometer)
DeltaLevel is the difference (in feet) between the current logger measurement and the initial logger measurement of the logging set (used for calculations)
MeasuredDTW is the depth to water (in feet) from the top of the casing; as measured by the logger or by manual tape measurement
BaroEfficiencyLevel is the MeasuredDTW value with any applicable corrections applied for barometric effects and barometric efficiency
DriftCorrection is a correction (in feet) applied to compensate for the drift in instrument readings between manual tape measurements
DTWBelowCasing is the depth to water (in feet) from the top of casing with the drift correction applied
DTWBelowGroundSurface is the depth to water (in feet) below the ground surface (the height of the casing has been subtracted from DTWBelowCasing)
WaterElevation is the elevation (in feet) of the top of the water column (above mean sea level); this is the value used to generate our graphs
Tape indicates if the measurement is a manual tape measurement (1) or a logger measurement (0)

DateTime,MeasuredLevel,Temp,BaroEfficiencyLevel,DeltaLevel,MeasuredDTW,DriftCorrection,DTWBelowCasing,DTWBelowGroundSurface,WaterElevation,Tape,
2008-05-20 23:11:37,16.31,,,0.13,593.17,0,593.17,591.46,5588.74,0,
2008-05-21 11:11:37,16.31,,,0.13,593.17,0,593.17,591.46,5588.74,0,
2008-05-21 23:11:37,16.29,,,0.11,593.19,0,593.19,591.48,5588.72,0,
2008-05-22 11:11:37,16.34,,,0.16,593.14,0,593.14,591.43,5588.77,0,
2008-05-22 23:11:37,16.31,,,0.13,593.17,0,593.17,591.46,5588.74,0,
2008-05-23 11:11:37,16.32,,,0.14,593.16,0,593.16,591.45,5588.75,0,
2008-05-23 23:11:37,16.2,,,0.02,593.28,0,593.28,591.57,5588.63,0,
2008-05-24 11:11:37,16.16,,,-0.02,593.32,0,593.32,591.61,5588.59,0,
2008-05-24 23:11:37,16.12,,,-0.06,593.36,0,593.36,591.65,5588.55,0,
2008-05-25 11:11:37,16.16,,,-0.02,593.32,0,593.32,591.61,5588.59,0,
2008-05-25 23:11:37,16.2,,,0.02,593.28,0,593.28,591.57,5588.63,0,
2008-05-26 11:11:37,16.19,,,0.01,593.29,0,593.29,591.58,5588.62,0,
2008-05-26 23:11:37,16.13,,,-0.05,593.35,0,593.35,591.64,5588.56,0,
2008-05-27 11:11:37,16.09,,,-0.09,593.39,0,593.39,591.68,5588.52,0,
2008-05-27 23:11:37,16.12,,,-0.06,593.36,0,593.36,591.65,5588.55,0,
2008-05-28 11:11:37,16.12,,,-0.06,593.36,0,593.36,591.65,5588.55,0,
2008-05-28 23:11:37,16.18,,,0,593.3,0,593.3,591.59,5588.61,0,
2008-05-29 11:11:37,16.11,,,-0.07,593.37,0,593.37,591.66,5588.54,0,
2008-05-29 23:11:37,16.1,,,-0.08,593.38,0,593.38,591.67,5588.53,0,
2008-05-30 11:11:37,16.09,,,-0.09,593.39,0,593.39,591.68,5588.52,0,
2008-05-30 23:11:37,16.11,,,-0.07,593.37,0,593.37,591.66,5588.54,0,
2008-05-31 11:11:37,16.1,,,-0.08,593.38,0,593.38,591.67,5588.53,0,
2008-05-31 23:11:37,16.09,,,-0.09,593.39,0,593.39,591.68,5588.52,0,
2008-06-01 11:11:37,16.15,,,-0.03,593.33,0,593.33,591.62,5588.58,0,
2008-06-01 23:11:37,16.17,,,-0.01,593.31,0,593.31,591.6,5588.6,0,
2008-06-02 11:11:37,16.11,,,-0.07,593.37,0,593.37,591.66,5588.54,0,
2008-06-02 23:11:37,16.18,,,0,593.3,0,593.3,591.59,5588.61,0,
2008-06-03 11:11:37,16.17,,,-0.01,593.31,0,593.31,591.6,5588.6,0,
2008-06-03 23:11:37,16.3,,,0.12,593.18,0,593.18,591.47,5588.73,0,
2008-06-04 11:11:37,16.33,,,0.15,593.15,0,593.15,591.44,5588.76,0,
2008-06-04 23:11:37,16.25,,,0.07,593.23,0,593.23,591.52,5588.68,0,
2008-06-05 11:11:37,16.11,,,-0.07,593.37,0,593.37,591.66,5588.54,0,
2008-06-05 23:11:37,16.16,,,-0.02,593.32,0,593.32,591.61,5588.59,0,
2008-06-06 11:11:37,16.21,,,0.03,593.27,0,593.27,591.56,5588.64,0,
2008-06-06 23:11:37,16.13,,,-0.05,593.35,0,593.35,591.64,5588.56,0,
2008-06-07 11:11:37,16.2,,,0.02,593.28,0,593.28,591.57,5588.63,0,
2008-06-07 23:11:37,16.1,,,-0.08,593.38,0,593.38,591.67,5588.53,0,
2008-06-08 11:11:37,16.1,,,-0.08,593.38,0,593.38,591.67,5588.53,0,
2008-06-08 23:11:37,16.05,,,-0.13,593.43,0,593.43,591.72,5588.48,0,
2008-06-09 11:11:37,16.19,,,0.01,593.29,0,593.29,591.58,5588.62,0,
2008-06-09 23:11:37,16.18,,,0,593.3,0,593.3,591.59,5588.61,0,
2008-06-10 11:11:37,16.17,,,-0.01,593.31,0,593.31,591.6,5588.6,0,
2008-06-10 23:11:37,16.14,,,-0.04,593.34,0,593.34,591.63,5588.57,0,
2008-06-11 11:11:37,16.07,,,-0.11,593.41,0,593.41,591.7,5588.5,0,
2008-06-11 23:11:37,16.09,,,-0.09,593.39,0,593.39,591.68,5588.52,0,
2008-06-12 11:11:37,16.05,,,-0.13,593.43,0,593.43,591.72,5588.48,0,
2008-06-12 23:11:37,16.1,,,-0.08,593.38,0,593.38,591.67,5588.53,0,
2008-06-13 11:11:37,16.08,,,-0.1,593.4,0,593.4,591.69,5588.51,0,
2008-06-13 23:11:37,16.08,,,-0.1,593.4,0,593.4,591.69,5588.51,0,
2008-06-14 11:11:37,16.07,,,-0.11,593.41,0,593.41,591.7,5588.5,0,
2008-06-14 23:11:37,16.11,,,-0.07,593.37,0,593.37,591.66,5588.54,0,
2008-06-15 11:11:37,16.11,,,-0.07,593.37,0,593.37,591.66,5588.54,0,
2008-06-15 23:11:37,16.16,,,-0.02,593.32,0,593.32,591.61,5588.59,0,
2008-06-16 11:11:37,16.11,,,-0.07,593.37,0,593.37,591.66,5588.54,0,
2008-06-16 23:11:37,16.13,,,-0.05,593.35,0,593.35,591.64,5588.56,0,
2008-06-17 11:11:37,16.15,,,-0.03,593.33,0,593.33,591.62,5588.58,0,
2008-06-17 23:11:37,16.15,,,-0.03,593.33,0,593.33,591.62,5588.58,0,
2008-06-18 11:11:37,16.11,,,-0.07,593.37,0,593.37,591.66,5588.54,0,
2008-06-18 23:11:37,16.05,,,-0.13,593.43,0,593.43,591.72,5588.48,0,
2008-06-19 11:11:37,16.05,,,-0.13,593.43,0,593.43,591.72,5588.48,0,
2008-06-19 23:11:37,16.14,,,-0.04,593.34,0,593.34,591.63,5588.57,0,
2008-06-20 11:11:37,16.06,,,-0.12,593.42,0,593.42,591.71,5588.49,0,
2008-06-20 23:11:37,16.11,,,-0.07,593.37,0,593.37,591.66,5588.54,0,
2008-06-21 11:11:37,16.07,,,-0.11,593.41,0,593.41,591.7,5588.5,0,
2008-06-21 23:11:37,16.19,,,0.01,593.29,0,593.29,591.58,5588.62,0,
2008-06-22 11:11:37,16.07,,,-0.11,593.41,0,593.41,591.7,5588.5,0,
2008-06-22 23:11:37,16.1,,,-0.08,593.38,0,593.38,591.67,5588.53,0,
2008-06-23 11:11:37,16.14,,,-0.04,593.34,0,593.34,591.63,5588.57,0,
2008-06-23 23:11:37,16.11,,,-0.07,593.37,0,593.37,591.66,5588.54,0,
2008-06-24 11:11:37,16.15,,,-0.03,593.33,0,593.33,591.62,5588.58,0,
2008-06-24 23:11:37,16.17,,,-0.01,593.31,0,593.31,591.6,5588.6,0,
2008-06-25 11:11:37,16.1,,,-0.08,593.38,0,593.38,591.67,5588.53,0,
2008-06-25 23:11:37,16.11,,,-0.07,593.37,0,593.37,591.66,5588.54,0,
2008-06-26 11:11:37,16.08,,,-0.1,593.4,0,593.4,591.69,5588.51,0,
2008-06-26 23:11:37,16.09,,,-0.09,593.39,0,593.39,591.68,5588.52,0,
2008-06-27 11:11:37,16.11,,,-0.07,593.37,0,593.37,591.66,5588.54,0,
2008-06-27 23:11:37,16.09,,,-0.09,593.39,0,593.39,591.68,5588.52,0,
2008-06-28 11:11:37,16.06,,,-0.12,593.42,0,593.42,591.71,5588.49,0,
2008-06-28 23:11:37,16.07,,,-0.11,593.41,0,593.41,591.7,5588.5,0,
2008-06-29 11:11:37,16.03,,,-0.15,593.45,0,593.45,591.74,5588.46,0,
2008-06-29 23:11:37,16.06,,,-0.12,593.42,0,593.42,591.71,5588.49,0,
2008-06-30 11:11:37,16.06,,,-0.12,593.42,0,593.42,591.71,5588.49,0,
2008-06-30 23:11:37,16.11,,,-0.07,593.37,0,593.37,591.66,5588.54,0,
2008-07-01 11:11:37,16.18,,,0,593.3,0,593.3,591.59,5588.61,0,
2008-07-01 23:11:37,16.19,,,0.01,593.29,0,593.29,591.58,5588.62,0,
2008-07-02 11:11:37,16.13,,,-0.05,593.35,0,593.35,591.64,5588.56,0,
2008-07-02 23:11:37,16.14,,,-0.04,593.34,0,593.34,591.63,5588.57,0,
2008-07-03 11:11:37,16.14,,,-0.04,593.34,0,593.34,591.63,5588.57,0,
2008-07-03 23:11:37,16.11,,,-0.07,593.37,0,593.37,591.66,5588.54,0,
2008-07-04 11:11:37,16.13,,,-0.05,593.35,0,593.35,591.64,5588.56,0,
2008-07-04 23:11:37,16.2,,,0.02,593.28,0,593.28,591.57,5588.63,0,
2008-07-05 11:11:37,16.16,,,-0.02,593.32,0,593.32,591.61,5588.59,0,
2008-07-05 23:11:37,16.21,,,0.03,593.27,0,593.27,591.56,5588.64,0,
2008-07-06 11:11:37,16.16,,,-0.02,593.32,0,593.32,591.61,5588.59,0,
2008-07-06 23:11:37,16.19,,,0.01,593.29,0,593.29,591.58,5588.62,0,
2008-07-07 11:11:37,16.09,,,-0.09,593.39,0,593.39,591.68,5588.52,0,
2008-07-07 23:11:37,16.14,,,-0.04,593.34,0,593.34,591.63,5588.57,0,
2008-07-08 11:11:37,16.12,,,-0.06,593.36,0,593.36,591.65,5588.55,0,
2008-07-08 23:11:37,16.1,,,-0.08,593.38,0,593.38,591.67,5588.53,0,
2008-07-09 11:11:37,16.2,,,0.02,593.28,0,593.28,591.57,5588.63,0,
2008-07-09 23:11:37,16.11,,,-0.07,593.37,0,593.37,591.66,5588.54,0,
2008-07-10 11:11:37,16.21,,,0.03,593.27,0,593.27,591.56,5588.64,0,
2008-07-10 23:11:37,16.14,,,-0.04,593.34,0,593.34,591.63,5588.57,0,
2008-07-11 11:11:37,16.18,,,0,593.3,0,593.3,591.59,5588.61,0,
2008-07-11 23:11:37,16.07,,,-0.11,593.41,0,593.41,591.7,5588.5,0,
2008-07-12 11:11:37,16.07,,,-0.11,593.41,0,593.41,591.7,5588.5,0,
2008-07-12 23:11:37,16.12,,,-0.06,593.36,0,593.36,591.65,5588.55,0,
2008-07-13 11:11:37,16.18,,,0,593.3,0,593.3,591.59,5588.61,0,
2008-07-13 23:11:37,16.19,,,0.01,593.29,0,593.29,591.58,5588.62,0,
2008-07-14 11:11:37,16.2,,,0.02,593.28,0,593.28,591.57,5588.63,0,
2008-07-14 23:11:37,16.15,,,-0.03,593.33,0,593.33,591.62,5588.58,0,
2008-07-15 11:11:37,16.11,,,-0.07,593.37,0,593.37,591.66,5588.54,0,
2008-07-15 23:11:37,16.13,,,-0.05,593.35,0,593.35,591.64,5588.56,0,
2008-07-16 11:11:37,16.19,,,0.01,593.29,0,593.29,591.58,5588.62,0,
2008-07-16 23:11:37,16.11,,,-0.07,593.37,0,593.37,591.66,5588.54,0,
2008-07-17 11:11:37,16.13,,,-0.05,593.35,0,593.35,591.64,5588.56,0,
2008-07-17 23:11:37,16.2,,,0.02,593.28,0,593.28,591.57,5588.63,0,
2008-07-18 11:11:37,16.17,,,-0.01,593.31,0,593.31,591.6,5588.6,0,
2008-07-18 23:11:37,16.22,,,0.04,593.26,0,593.26,591.55,5588.65,0,
2008-07-19 11:11:37,16.11,,,-0.07,593.37,0,593.37,591.66,5588.54,0,
2008-07-19 23:11:37,16.19,,,0.01,593.29,0,593.29,591.58,5588.62,0,
2008-07-20 11:11:37,16.09,,,-0.09,593.39,0,593.39,591.68,5588.52,0,
2008-07-20 23:11:37,16.16,,,-0.02,593.32,0,593.32,591.61,5588.59,0,
2008-07-21 11:11:37,16.2,,,0.02,593.28,0,593.28,591.57,5588.63,0,
2008-07-21 23:11:37,16.14,,,-0.04,593.34,0,593.34,591.63,5588.57,0,
2008-07-22 11:11:37,16.17,,,-0.01,593.31,0,593.31,591.6,5588.6,0,
2008-07-22 23:11:37,16.21,,,0.03,593.27,0,593.27,591.56,5588.64,0,
2008-07-23 11:11:37,16.17,,,-0.01,593.31,0,593.31,591.6,5588.6,0,
2008-07-23 23:11:37,16.17,,,-0.01,593.31,0,593.31,591.6,5588.6,0,
2008-07-24 11:11:37,16.12,,,-0.06,593.36,0,593.36,591.65,5588.55,0,
2008-07-24 23:11:37,16.14,,,-0.04,593.34,0,593.34,591.63,5588.57,0,
2008-07-25 11:11:37,16.13,,,-0.05,593.35,0,593.35,591.64,5588.56,0,
2008-07-25 23:11:37,16.15,,,-0.03,593.33,0,593.33,591.62,5588.58,0,
2008-07-26 11:11:37,16.15,,,-0.03,593.33,0,593.33,591.62,5588.58,0,
2008-07-26 23:11:37,16.12,,,-0.06,593.36,0,593.36,591.65,5588.55,0,
2008-07-27 11:11:37,16.14,,,-0.04,593.34,0,593.34,591.63,5588.57,0,
2008-07-27 23:11:37,16.24,,,0.06,593.24,0,593.24,591.53,5588.67,0,
2008-07-28 11:11:37,16.17,,,-0.01,593.31,0,593.31,591.6,5588.6,0,
2008-07-28 16:02:00,,,,0,593.31,0,593.31,591.6,5588.6,1,
2008-07-28 23:11:37,16.1,,,0,593.31,0,593.31,591.6,5588.6,0,
2008-07-29 11:11:37,16.11,,,0.01,593.3,0,593.3,591.59,5588.61,0,
2008-07-29 23:11:37,16.15,,,0.05,593.26,0,593.26,591.55,5588.65,0,
2008-07-30 11:11:37,16.19,,,0.09,593.22,0,593.22,591.51,5588.69,0,
2008-07-30 23:11:37,16.23,,,0.13,593.18,0,593.18,591.47,5588.73,0,
