xlday,wl,bp,wl_std,bp_std,dbp,dwl,dt,modeled_y_bp,modWL
41724.637500000186,0.14005410400000001,-0.10078780800000001,0.6911587862390286,-1.5002511672266405,0.0,-0.0059999999999999776,0.0899896576882071,0.00043514871419313324,0.00035067070638288532
41724.638888888992,0.14605410399999999,-0.10078780800000001,0.996195887274264,-1.5002511672266405,0.00053038799999999275,0.0054696119999999848,0.07431137010493671,-0.00020826268949422736,-0.000148188433025059
41724.640277777798,0.14058449200000001,-0.101318196,0.71812345589634108,-1.509510241977289,-0.00015299600000000246,0.0061529969999999934,0.05853545763957868,0.00034195258326760204,0.00022541936004691517
41724.641666666605,0.13443149500000001,-0.1011652,0.40530806130325692,-1.5068393644300024,-1.0200000000001874e-05,-0.0059897999999999896,0.04266642479420568,0.00059548689401392723,0.00061589354536394601
41724.643055555411,0.140421295,-0.10115499999999999,0.70982659926673297,-1.5066613012716039,0.00018359600000000809,-0.00018359600000000809,0.026708805615058395,-0.00032268385479425842,-0.00029337741134177232
41724.644444444217,0.14060489100000001,-0.101338596,0.71916053120034429,-1.509866368294086,-0.00034679199999999855,0.0063467920000000178,0.01066716214593555,-0.00028853090880668117,-0.00024815090780794073
41724.645833333489,0.13425809899999999,-0.100991804,0.39649269244140489,-1.503812360565919,-5.0999000000009898e-05,-0.0059490010000000093,-0.005453916628070488,8.9232960415951997e-05,-9.564167781759593e-05
41724.647222222295,0.1402071,-0.10094080499999999,0.69893702895735921,-1.5029220622310993,0.00014279700000000006,-0.0061427970000000054,-0.021649816177031767,-0.00010497667531645839,2.0270458835902616e-06
41724.648611111101,0.14634989700000001,-0.10108360199999999,1.0112338604786841,-1.5054148940771599,0.00060178600000000693,0.0053982130000000128,-0.03791589755678615,-6.1417610241594342e-05,-0.00012124522400587881
41724.649999999907,0.14095168399999999,-0.101685388,0.73679131976356227,-1.5159203760222528,-9.2818000000008394e-05,9.2817999999994516e-05,-0.05424749895935577,0.00035229984440098868,0.00029816764927162454
41724.651388888713,0.140858866,-0.10159256999999999,0.73207249748958114,-1.514300036195172,-0.00015299599999998859,0.0061529969999999934,-0.07063993667593138,0.00061870361765420053,0.00066057050958319083
41724.652777777985,0.13470586900000001,-0.101439574,0.41925710289649692,-1.5116291586478854,-0.00010097800000000157,-0.0058990220000000038,-0.08708850675635915,-0.00080421215576358194,-0.00074458927115388963
41724.654166666791,0.14060489100000001,-0.101338596,0.71916053120034429,-1.509866368294086,-0.0002764140000000026,0.00027641300000000313,-0.10358848591891956,0.0011394736649803794,0.001111658846519278
41724.655555555597,0.14032847800000001,-0.101062182,0.70510782783226866,-1.5050409614445233,-0.00050896899999999801,0.00050896899999999801,-0.12013513317513969,0.00044010831970841765,0.00040112514160264325
41724.656944444403,0.13981950900000001,-0.100553213,0.67923208978613481,-1.4961558018693388,0.00011117800000000344,-0.00011117699999999009,-0.13672369084305558,-0.00043893105907920837,-0.00054836193323155522
41724.658333333209,0.139930686,-0.10066439100000001,0.68488427474976676,-1.4980966553815369,0.00018359599999999421,0.0058164039999999972,-0.1533493862441091,0.00014740056630290423,0.0003721646792977807
41724.659722222015,0.134114282,-0.100847987,0.38918110564814129,-1.5013017224040186,-9.1799999999975235e-06,9.1789999999980498e-06,-0.17000743247557182,-0.00072830927633222035,-0.00082563199564912072
41724.661111111287,0.134105103,-0.100838807,0.38871444972307428,-1.5011414655614601,-0.00012341700000000067,-0.0058765819999999913,-0.18669303032486084,0.00039493981024601928,0.00036134224388413572
41724.662500000093,0.13998168499999999,-0.10071539,0.68747703926904924,-1.4989869537163565,-8.0577999999997818e-05,8.0577999999997818e-05,-0.20340136904465567,0.00014324133711012698,9.8121812340564232e-05
41724.663888888899,0.139901107,-0.100634812,0.68338049268117973,-1.4975802896793537,-0.000295794000000002,0.00029579299999998865,-0.22012762810769004,4.0762228196373202e-06,-2.3424496976667472e-05
41724.665277777705,0.13960531400000001,-0.100339018,0.66834251947676104,-1.4924165628288342,4.0798999999994146e-05,0.0059592009999999973,-0.23686697804487267,0.00089178236046184053,0.00091033776038903971
41724.666666666511,0.13364611300000001,-0.100379817,0.36537961988904749,-1.4931287980052552,4.9979000000005547e-05,-4.9978999999977791e-05,-0.2536145823889413,-0.00067846469548503668,-0.00075292010853755462
41724.668055555783,0.13369609199999999,-0.100429796,0.36792052810115305,-1.4940012900242352,6.2219000000002245e-05,-0.012062218000000013,-0.27036559831380913,-5.2866137732695181e-05,5.4379327796591319e-05
41724.669444444589,0.14575831,-0.100492015,0.98115786323032839,-1.4950874578332931,-0.00024479500000000598,0.012244794000000003,-0.28711517847106904,0.00053100000475028643,0.00040676398150427985
41724.670833333395,0.133513516,-0.10024722,0.35863845247471865,-1.4908140293175931,0.00020297600000000748,-0.0062029749999999995,-0.30385847203969973,-8.2907885364152215e-05,-1.7144223494719446e-05
41724.672222222202,0.139716491,-0.10045019600000001,0.673994704440393,-1.494357416341032,-0.0003253730000000038,0.0063253729999999952,-0.3205906261588538,-0.00029735282345280873,-0.00033414698269912044
41724.673611111008,0.133391118,-0.100124823,0.35241579729263373,-1.4886773237883295,-0.00021419500000000036,-0.005785805000000005,-0.33730678705174455,0.00016619601544797265,0.00018241184480361286
41724.674999999814,0.13917692300000001,-0.099910628000000001,0.6465633280184967,-1.4849380847478248,-3.0600000000005623e-05,0.0060305989999999976,-0.3540021017134407,0.00033943872576602872,0.00025472303401961362
41724.676388889086,0.13314632400000001,-0.099880027999999996,0.33997058860749751,-1.4844038952726295,0.00010199800000000592,-0.00010199799999999204,-0.37067171876663707,0.00029418642135372182,0.00033685205513304863
41724.677777777892,0.133248322,-0.099982026000000002,0.34515611764606241,-1.4861844919422689,0.0003059930000000044,0.0056940070000000009,-0.3873107903200719,-0.00085054418338206263,-0.00080715165317762818
41724.679166666698,0.127554315,-0.10028801900000001,0.055675552887005077,-1.4915262644940146,0.00019277599999999173,-0.0061927750000000115,-0.40391447259461444,-0.0001408396928934964,-0.00033278924266753104
41724.680555555504,0.13374709000000001,-0.100480795,0.3705132417809201,-1.4948915883590548,-0.00010097800000000157,0.00010097700000000209,-0.4204779278603965,6.3278884612353041e-05,0.00025216920863575451
41724.68194444431,0.13364611300000001,-0.100379817,0.36537961988904749,-1.4931287980052552,-0.00028559300000000065,0.0062855940000000055,-0.4369963252597415,0.00063172144106041488,0.00053859383138739596
41724.683333333116,0.12736051900000001,-0.100094224,0.045823057881634495,-1.4881431517703065,-0.00042839100000000019,0.00042839000000000071,-0.4534648426143093,0.00058823091137128521,0.00053110850636183676
41724.684722222388,0.126932129,-0.099665832999999995,0.024043917262886967,-1.4806646562321246,-0.00014381699999999054,0.00014381700000001829,-0.4698786671155446,-0.00048881667483307103,-0.00045405726235103316
41724.686111111194,0.12678831199999999,-0.099522016000000005,0.016732330469621935,-1.4781540180702244,-0.00067216500000000234,-0.005327835000000003,-0.4862329973054784,-8.7190672306472304e-05,-5.9757712837362181e-05
41724.6875,0.13211614699999999,-0.098849851000000002,0.28759688766863362,-1.4664199177893549,-0.00070480400000000332,0.0067048049999999804,-0.5025230435967885,0.0010445297208237564,0.00096650535871503759
41724.688888888806,0.12541134200000001,-0.098145046999999999,-0.053272159032458515,-1.4541160328587828,-0.002253130000000006,-0.0037468699999999855,-0.5187440303825923,0.0010733257290949131,0.0011443786982732458
41724.690277777612,0.12915821199999999,-0.095891916999999993,0.13721690142685683,-1.4147827540271929,-0.003845314999999988,0.0098453139999999939,-0.5348911964224712,0.0022242429293157667,0.002392808114952519
41724.691666666884,0.119312898,-0.092046602000000005,-0.36331410546341425,-1.347654427170645,-0.0014075680000000118,-0.004592430999999994,-0.5509597972050599,0.0018268103299302768,0.0015144845407699314
41724.69305555569,0.12390532899999999,-0.090639033999999993,-0.12983713230602251,-1.3230822699411804,-0.0016931629999999975,-0.0043068379999999934,-0.5669451049777336,0.00063157247822889968,0.00054464859112457161
41724.694444444496,0.12821216699999999,-0.088945870999999996,0.0891204307187098,-1.2935244315624226,-0.00047938899999999673,0.00047938999999999621,-0.5828424112094979,-3.5640757984352894e-05,6.6205453193670695e-06
41724.695833333302,0.12773277699999999,-0.088466481999999999,0.064748474741162979,-1.2851556551465935,-0.00055180800000000085,0.0065518069999999928,-0.5986470267836737,0.00034255688494190035,0.00020881723060689559
41724.697222222108,0.12118097,-0.087914673999999998,-0.26834222756256493,-1.2755226477633081,-0.00051916800000000041,-0.0054808309999999916,-0.6143542842556755,0.0011105352827191814,0.0013074986338698906
41724.698611110914,0.12666180099999999,-0.087395505999999998,0.010300572354777347,-1.2664594424868976,-0.00024581499999999645,0.012245813999999994,-0.6299595382239644,0.00017328056638887208,0.00010521631191753519
41724.700000000186,0.114415987,-0.087149691000000001,-0.61227069470800788,-1.262168207655358,-0.0006313660000000082,-0.0053686339999999971,-0.6454581673132225,0.0017729069109581933,0.0018459392743375167
41724.701388888992,0.11978462099999999,-0.086518324999999993,-0.33933193606147377,-1.2511463425509095,0.0003049740000000134,0.0056950269999999914,-0.6608455746374844,-0.00050251114983649215,-0.00075728187044722412
41724.702777777798,0.114089594,-0.086823299000000007,-0.62886435712770661,-1.256470326243988,-0.00064156600000001007,-0.011358433999999987,-0.6761171898939011,-0.0005413409037919244,-0.00044328690944690357
