xl_time,date_time,V_ugal,vert_mm,areal_mm,WDD_tam,potential,dilation_ppb,wl_ft,dbp,dwl,resid,bp
41275.269583333284,2013-01-01 06:28:12,5.298961887294474,-8.96584351330225,-40.759614837069094,-2.6097702066186921,1687.1936002199766,-2.0227560970034313,21.050000000000001,-0.068489106503376807,0.0,-0.12287235732492573,2.9016937099636473
41275.311249999795,2013-01-01 07:28:12,43.57337329862278,-73.72614762126975,-335.1663874130065,35.420816542785431,13877.471793497734,-16.62872454577419,21.050000000000001,-0.066778934788785271,0.19316290203649195,0.052018989290105039,2.9151274780311716
41275.352916666772,2013-01-01 08:28:12,70.68746922734957,-119.60319793267546,-543.7280132967729,62.362183877409123,22513.2250328688,-26.97578450172984,21.039999999999999,-0.072124196938969765,0.0,-0.12797446616167915,2.9282258051600945
41275.394583333284,2013-01-01 09:28:12,82.29972486992541,-139.2511344799138,-633.0494836994664,73.900464396610758,26211.691489039084,-31.407158709206826,21.039999999999999,-0.10319167259685025,0.57948870610933867,0.4142615577323267,2.9423725765694542
41275.436249999795,2013-01-01 10:28:12,78.01351402103117,-131.99886572358474,-600.0799498497719,69.641558576654418,24846.546978218437,-29.771489913390962,21.010000000000002,-0.05808033618648345,0.19316290203649197,0.067502960040686344,2.9626130654141676
41275.477916666772,2013-01-01 11:28:12,61.19937357796563,-103.54934009391785,-470.7455815617117,52.934531527574677,19491.296772564183,-23.35501489133673,21.0,0.0027548955078444681,0.19316290203649195,0.26987872788652933,2.9740052094418399
41275.519583333284,2013-01-01 12:28:12,37.87177925957209,-64.07905050719597,-291.3097260646285,29.755544139724382,12061.532242286487,-14.452928770703803,20.989999999999998,-0.014954784005619004,0.19316290203642339,0.27810828822164568,2.9734648515777637
41275.561249999795,2013-01-01 13:28:12,14.980659766838373,-25.347276325490526,-115.23123492652078,7.0102510428926088,4770.783554524946,-5.717406610095184,20.98,-0.048086938052890771,0.0,-0.049807807107024898,2.9763981516321527
41275.602916666772,2013-01-01 14:28:12,-1.4045948284368257,2.376574449715109,10.804143420336063,-9.2706223479455083,-447.86787390613597,0.5354004957204769,20.98,-0.043966928104135272,0.0,-0.034448793517856791,2.9858301446287046
41275.644583333284,2013-01-01 15:28:12,-7.561764317054334,12.794505224455932,58.16509112678194,-15.388567986643073,-2408.906755543749,2.885049254992155,20.98,-0.027233551518963672,0.38632580407291539,0.40495020736567039,2.9944540199418297
41275.686249999795,2013-01-01 16:28:12,-2.906529200523361,4.917847407285526,22.357022610425695,-10.7629887442748,-926.2291902178947,1.108556430505861,20.960000000000001,0.10560550344217523,0.0,0.20660213436379463,2.9997957338791066
41275.727916666772,2013-01-01 17:28:12,10.030170484224925,-16.971048459308573,-77.15207136465813,2.0912985320068973,3194.0684772021264,-3.828241300908253,20.960000000000001,0.10587803473997992,-0.57948870610933878,-0.29703624649814908,2.9790817851604681
41275.769583333284,2013-01-01 18:28:12,26.380498275939296,-44.63580308288929,-202.91879273852507,18.337467618226857,8401.595829883676,-10.067719925056528,20.989999999999998,0.056185811258769203,-0.57948870610940728,-0.46384357985164149,2.958314380900755
41275.811249999795,2013-01-01 19:28:12,40.25644894116207,-68.11391160844622,-309.6526052554187,32.125022437372081,12821.041944610819,-15.362946948533562,21.02,0.063837151276840531,-0.193162902036492,-0.11588548308261021,2.9472938376980373
41275.852916666772,2013-01-01 20:28:12,46.28774916275798,-78.31887158338651,-356.0453665599344,38.117900651071125,14741.991865389244,-17.66456250559529,21.030000000000001,-0.055753357652856383,-0.19316290203642333,-0.29440171646075292,2.9347725255050938
41275.894583333284,2013-01-01 21:28:12,41.03158199939215,-69.42543674297151,-315.61492873932445,32.895217560598056,13067.919356129529,-15.658746898804171,21.039999999999999,-0.10574764225134148,0.57948870610933867,0.28203203570790542,2.9457082452703571
41275.936249999795,2013-01-01 22:28:12,23.936424870605485,-40.50043088106448,-184.11898010469739,15.908964024414615,7623.166230650371,-9.135032583084246,21.010000000000002,-0.032646104429639555,0.0,-0.15564808451949624,2.9664500737481752
41275.977916666772,2013-01-01 23:28:12,-2.37087623456155,4.011522588878143,18.236779996247446,-10.230748120881259,-755.6254257352838,0.9041449181706761,21.010000000000002,-0.013645083771353095,0.0,0.0027346308933362123,2.9728534306848631
41276.019583333284,2013-01-02 00:28:12,-32.57265105336608,55.112925582295404,250.5488319024919,-40.240124486955409,-10374.79456240264,12.429499687435015,21.010000000000002,0.044268951499113918,-0.19316290203642336,0.0023874454203125783,2.9755298401170296
41276.061249999795,2013-01-02 01:28:12,-59.8531731281599,101.27156893284655,460.390607701806,-67.346857760648732,-19063.55399950172,22.840069830716136,21.02,-0.037536655618340964,-0.193162902036492,-0.12500337181478108,2.9668467245473695
41276.102916666772,2013-01-02 02:28:12,-77.54927332105026,131.21337045921703,596.5090103855188,-84.930226092021002,-24699.70557787979,29.593111133061083,21.030000000000001,0.054610372157602116,0.0,0.16096922817725778,2.9742093366670423
41276.144583333284,2013-01-02 03:28:12,-80.86429200392101,136.82238207063435,622.0081340941605,-88.224126662821078,-25755.528475476247,30.85816150232071,21.030000000000001,0.055694845640253066,-0.57948870610933867,-0.2565534469404579,2.9634978073290119
41276.186249999795,2013-01-02 04:28:12,-68.18833929976333,115.37467009519955,524.5047058937796,-75.628925295357845,-21718.27789132283,26.02086790516198,21.059999999999999,0.087260192790762581,-0.38632580407291539,-0.12427955991862483,2.9525735643787723
41276.227916666772,2013-01-02 05:28:12,-41.63373949850026,70.44428723146244,320.246724222464,-49.243489854311676,-13260.722387471364,15.887318294202144,21.079999999999998,0.034765936429799638,-0.386325804072984,-0.27662377831128371,2.9354579491908188
41276.269583333284,2013-01-02 06:28:12,-6.5940200628631604,11.157081946364467,50.72120232354343,-14.426988684619849,-2100.6832912622094,2.5157465924040663,21.100000000000001,-0.13992363064677216,0.0,-0.24299122181955335,2.9286387986646663
41276.311249999795,2013-01-02 07:28:12,29.582217775809966,-50.053112476670464,-227.54641913153029,21.518790771142836,9421.333298366697,-11.289533984960894,21.100000000000001,-0.079459801434598853,0.386325804072984,0.011664240210762844,2.956084062550274
41276.352916666772,2013-01-02 08:28:12,59.438966485461926,-100.57073129340158,-457.20453020617316,51.18533899457303,18930.612717611275,-22.68322270689856,21.079999999999998,0.029524743201946535,0.0,-0.038866606494592865,2.9716696731336345
41276.394583333284,2013-01-02 09:28:12,77.25727330195018,-130.7193064268997,-594.2629462386008,68.890135440153117,24605.686716577595,-29.482899503368266,21.079999999999998,-0.14682637979620439,0.38632580407291539,0.0864136141573702,2.96587855433128
41276.436249999795,2013-01-02 10:28:12,80.38214895247384,-136.00659602758574,-618.2994897424288,71.995104272493322,25600.949663665233,-30.67538904076117,21.059999999999999,-0.17015613717037859,0.57948870610933867,0.15296674343220917,2.9946777551542487
41276.477916666772,2013-01-02 11:28:12,69.6920449137989,-117.91893999414772,-536.0712094769411,61.37310085005393,22196.185557796853,-26.595918800841304,21.030000000000001,0.088055402512529524,0.38632580407291539,0.48508404903227509,3.0280529617924024
41276.519583333284,2013-01-02 12:28:12,49.139537012579375,-83.1440966252843,-377.98131870076054,40.951521370877387,15650.277217289988,-18.75283850569991,21.010000000000002,0.077183285009295499,0.19316290203649197,0.45098433491266199,3.0107813705155109
41276.561249999795,2013-01-02 13:28:12,24.556402738547074,-41.54943343362165,-188.88784986490413,16.524992363454853,7820.6272079770215,-9.371623476168779,21.0,0.087917654672677648,0.0,0.13895988921841518,2.9956422863247516
41276.602916666772,2013-01-02 14:28:12,2.093781437186168,-3.5426781917189962,-16.105366814836007,-5.7945322620127051,666.3538301037187,-0.7996212975211138,21.0,-0.011379610085693548,0.19316290203649195,0.26033718677364542,2.9783977135421411
41276.644583333284,2013-01-02 15:28:12,-13.280667132008723,22.47088878735876,102.15489157941111,-21.071038901170617,-4230.3590967802575,5.06745026383137,20.989999999999998,-0.080857494632737392,0.19316290203642339,0.098998883108359248,2.9806297625554032
41276.686249999795,2013-01-02 16:28:12,-18.872846990220378,31.93285710745288,145.16993904877515,-26.627594139353651,-6011.450579698996,7.201492292357919,20.98,-0.01986792138156801,0.38632580407291539,0.36455529357397831,2.9964895231052613
41276.727916666772,2013-01-02 17:28:12,-14.72600523091946,24.916400850715725,113.2724322362325,-22.507169567221165,-4690.694680251837,5.619008390842785,20.960000000000001,0.03568618828431469,-0.38632580407291539,-0.33277434356263114,3.0003865085011889
41276.769583333284,2013-01-02 18:28:12,-3.4117260757367447,5.772640520146572,26.242996974567042,-11.264967295475824,-1087.1327867498328,1.3013455381027004,20.98,-0.02080555248713134,-0.19316290203642339,-0.21293913506617168,2.9933868555475933
41276.811249999795,2013-01-02 19:28:12,10.749459439602978,-18.18808537180824,-82.6848420094261,2.8060053036255184,3423.159719734347,-4.102730480503883,20.989999999999998,0.010618228901443372,-0.19316290203649195,-0.22024305229598112,2.9974677522171249
41276.852916666772,2013-01-02 20:28:12,22.830696829639674,-38.62953903575033,-175.6137200135884,14.81027995240423,7270.995369533177,-8.713073674148871,21.0,0.016436515394090856,-0.38632580407291534,-0.4635474288900453,2.995385044008005
41276.894583333284,2013-01-02 21:28:12,28.545004959083172,-48.29814839076872,-219.5681781452678,20.488185451567702,9090.984318061004,-10.893721296609838,21.02,-0.013501888582655219,-0.193162902036492,-0.25293827835403621,2.9921611103502981
41276.936249999795,2013-01-02 22:28:12,25.330448921695897,-42.85911957550945,-194.84181310568488,17.294107535466974,8067.158453242264,-9.66700866204304,21.030000000000001,0.040751923773169718,0.0,-0.0041628028459539113,2.9948094328201496
41276.977916666772,2013-01-02 23:28:12,13.043236794622471,-22.06915665650122,-100.32857742423606,5.0851702983893166,4153.720505388975,-4.978063070621873,21.030000000000001,0.13809056908152284,-0.38632580407291528,-0.09917568006953692,2.9868161632299381
41277.019583333284,2013-01-03 00:28:12,-5.905872037769514,9.992735487906018,45.427967714523106,-13.743224462003766,-1881.5103358927802,2.253141160420158,21.050000000000001,0.017042616283490908,-0.19316290203642339,0.016002287143157545,2.9597304444629375
