xl_time,date_time,V_ugal,vert_mm,areal_mm,WDD_tam,potential,dilation_ppb,wl_ft,dbp,dwl,resid,bp
39934.11458333349,39934.114583333489,57.402574577122913,-97.125156184491971,-441.54060364722949,-64.911870589151903,18282.028377373845,-21.906111449905374,92.542000000000002,-0.1335967568516695,0.057894705330601592,0.075182837253302826,700.38499999999999
39934.125,39934.125000000153,54.438724833595735,-92.110322418443985,-418.74267142001838,-61.966901858684423,17338.051669061158,-20.775071304685991,92.534999999999997,-0.096801036827407816,0.066165377520603474,0.094982734265956686,700.62100000250825
39934.13541666651,39934.135416666824,51.333985984141563,-86.857104285167523,-394.86102019001697,-58.881941547225139,16349.202229011467,-19.590266208940516,92.527000000000001,0.021511341330231137,0.07443604971072304,0.074845283795614712,700.79199999885873
39934.14583333349,39934.145833333489,48.146216840055743,-81.463398893374318,-370.34069993370878,-55.714479880254927,15333.907904436915,-18.37377576993401,92.518000000000001,-0.033965278017009437,0.07443604971072304,0.082074922920423066,700.75400000000002
39934.15625,39934.156250000153,44.931574024596188,-76.024223249616753,-345.61366739719392,-52.520315738896016,14310.0544010784,-17.147030019827636,92.509,-0.082648837380212781,0.090977394090844488,0.11765610904203547,700.8140000021416
39934.16666666651,39934.166666666824,41.743773596821917,-70.630464925822679,-321.09310650675422,-49.352822987528072,13294.750112748665,-15.930527642595308,92.498000000000005,0.054344441255286702,0.082706721900842606,0.081553940907023087,700.95999999711671
39934.17708333349,39934.177083333489,38.633401809757643,-65.367715862109932,-297.16812672065583,-46.262265622723348,12304.106600001825,-14.743572951180738,92.488,-0.179449879134709,0.13233075504132452,0.17537749651038992,700.86400000000003
39934.1875,39934.187500000153,35.647280627246893,-60.315198821301742,-274.19888258478312,-43.2951673320336,11353.03650927088,-13.604033761218199,92.471999999999994,-0.001132177356098607,0.066165377520603585,0.090054892342642939,701.18100000002937
39934.19791666651,39934.197916666824,32.827892902970817,-55.544794791826618,-252.51215220965153,-40.493740334868832,10455.070494215055,-12.528122032541955,92.463999999999999,-0.049249649887551428,0.099248066280964053,0.12374902828200485,701.18300000261308
39934.20833333349,39934.208333333489,30.212871475737344,-51.120178536947584,-232.39740739137167,-37.895377732471815,9622.1944941958045,-11.530198901901029,92.451999999999998,-0.047551386928722739,0.082706721900842495,0.1144561571135638,701.26999999999998
39934.21875,39934.218750000153,27.834555856678215,-47.096068509499538,-214.10340364956883,-35.532213019210658,8864.7085405602811,-10.622605509546082,92.441999999999993,0.040758328575292824,0.090977394090844543,0.10517568561868765,701.35399999894389
39934.22916666651,39934.229166666824,25.719619670594604,-43.51759648264607,-197.83531450621371,-33.430749897285281,8191.1080978959071,-9.8155208264369413,92.430999999999997,-0.099631475634585298,0.082706721900725033,0.11881106078900747,701.28200000528625
39934.23958333349,39934.239583333489,23.88877155627091,-40.419801473210377,-183.75243081083585,-31.611565082436318,7607.9888017324638,-9.1168475142618899,92.421000000000006,0.001698263632579522,0.10751873847108354,0.12931922879436852,701.45799999999997
39934.25,39934.250000000153,22.356531816189907,-37.827251832993319,-171.96644273013277,-30.089086376498912,7119.9753221873634,-8.5321266923251766,92.408000000000001,-0.014152198018925866,0.10751873847108356,0.12610752176350279,701.45500000036679
39934.26041666651,39934.260416666824,21.131086719353107,-35.753798729145458,-162.54031904526411,-28.871447898377468,6729.674959877746,-8.0644823377786423,92.394999999999996,0.01471828617333637,0.049624033140482027,0.066682810259204445,701.4799999992191
39934.27083333349,39934.270833333489,20.214221984852106,-34.202463598369761,-155.48779550748242,-27.960423991355626,6437.6564606496977,-7.7145959021651986,92.388999999999996,-0.0096234939986314938,0.07443604971072304,0.085581383532849928,701.45399999999995
39934.28125,39934.281250000153,19.601336590104623,-33.165461510457021,-150.77348105108476,-27.351442943367825,6242.4544134574753,-7.4807115808051412,92.379999999999995,0.074723608197294844,0.082706721900725019,0.07842865381842952,701.4709999980638
39934.29166666651,39934.291666666824,19.281537638144226,-32.624361683740027,-148.31358751260538,-27.033681249943097,6140.5994652932804,-7.3586725152768597,92.370000000000005,0.010755670665083539,0.066165377520721047,0.071033291551415217,701.33899999942935
39934.30208333349,39934.302083333489,19.237816563918358,-32.550385626149861,-147.97728500966002,-26.990238697992268,6126.6744423322598,-7.3419880358259126,92.361999999999995,-0.088309718255652703,0.033082688760243006,0.055843205583043745,701.32000000000005
39934.3125,39934.312500000153,19.447306446389604,-32.904842507291207,-149.58868118562884,-27.198394038719133,6193.3963030176392,-7.4219318547086788,92.358000000000004,0.097933208912688752,0.041353360950480034,0.023937957120063427,701.4759999974624
39934.32291666651,39934.322916666824,19.88161960243794,-33.639700367324991,-152.92941798195264,-27.629940430902582,6331.7236606439064,-7.5876708960215522,92.352999999999994,-0.14774894966271823,0.033082688760243006,0.064105063935613563,701.30300000783916
39934.33333333349,39934.333333333489,20.507263963306396,-34.698290625914424,-157.74187440575281,-28.251599164843057,6530.9893979292774,-7.826424189881255,92.349000000000004,-0.082082751132113607,-0.016541344380121503,0.0007718655590640347,701.56399999999996
39934.34375,39934.343750000153,21.28613596309523,-36.016142049557125,-163.73295782812852,-29.025509410942465,6779.0576504320516,-8.1236509645085349,92.350999999999999,0.078120133974654449,0.049624033140482027,0.034782669159236598,701.70899999797575
39934.35416666651,39934.354166666824,22.176086798877314,-37.521938863700413,-170.57845965696433,-29.909790872496121,7062.5041585947529,-8.4632667377910202,92.344999999999999,-0.050947913676774981,0.016541344380121503,0.017976029117807268,701.57100000270316
39934.36458333349,39934.364583333489,23.131557954357515,-39.138596058772912,-177.92794378491803,-30.859175260789765,7366.8186800065387,-8.8278858406343321,92.343000000000004,0.11491585352962663,0.024812016570241013,-0.002560781882987799,701.66099999999994
39934.375,39934.375000000153,24.104280819723996,-40.784443146973004,-185.410128065317,-31.825701458067872,7676.6278160987031,-9.1990884001787396,92.340000000000003,0.023209604353866986,0.0,-0.029383921677892298,701.45799999939857
39934.38541666651,39934.385416666824,25.044034100991542,-42.374505698877691,-192.63871030482696,-32.759468101849741,7975.936244609411,-9.5577093761700258,92.340000000000003,-0.037361803362921275,0.0,-0.010674246227807818,701.41700000198239
39934.39583333349,39934.395833333489,25.899451509796698,-43.821871954576011,-199.21858101335621,-33.609436129389053,8248.3839662122919,-9.8841467849459406,92.340000000000003,0.042456595590655954,0.0,-0.022799721170668183,701.48299999999995
39934.40625,39934.406250000153,26.618870984869595,-45.039129706399351,-204.75235561561695,-34.32427258923525,8477.5167788518283,-10.158685772402086,92.340000000000003,-0.028304397075089138,-0.024812016570241013,-0.042633985892607321,701.40800000073341
39934.41666666651,39934.416666666824,27.151215444169818,-45.939856531535334,-208.84714919655426,-34.853225782594862,8647.0667944948909,-10.361834719432414,92.343000000000004,-0.0050947913676711032,-0.024812016570241013,-0.036107813879620268,701.45800000027032
39934.42708333349,39934.427083333489,27.44689384113828,-46.440144379205968,-211.12150742603569,-35.147020579462875,8741.2394226785655,-10.474669095660765,92.346000000000004,0.03113483619072821,-0.024812016570241013,-0.043142505709261231,701.46699999999998
39934.4375,39934.437500000153,27.458710133863214,-46.460137546496554,-211.21239834967585,-35.158761597259399,8745.0028742959421,-10.479178332834056,92.349000000000004,-0.060005318975379307,-0.041353360950362517,-0.056666487002980069,701.41200000155493
39934.44791666651,39934.447916666824,27.142766717438089,-45.925561285905246,-208.7821615905338,-34.844830877930228,8644.3759019261743,-10.358610585304008,92.353999999999999,0.083214925672153717,-0.024812016570241013,-0.052062770361884968,701.51799999558489
39934.45833333349,39934.458333333489,26.459347960470044,-44.769216749115316,-203.52530451193559,-34.165765795943088,8426.7092033997869,-10.097809898017177,92.356999999999999,-0.070760993177059195,-0.041353360950362517,-0.053741875037697395,701.37099999999998
39934.46875,39934.468750000153,25.373768772571403,-42.932416763190808,-195.17502939861924,-33.087102220034836,8080.9556878434323,-9.6835400299142069,92.361999999999995,0.01132175671155311,-0.041353360950480034,-0.054048516694852208,701.49599999970667
39934.47916666651,39934.479166666824,23.857172655187231,-40.366336132576791,-183.5093720637002,-31.58016748010786,7597.9246523279899,-9.1047889995721665,92.367000000000004,-0.068496639498817569,-0.07443604971072304,-0.072799395088772048,701.47600000363423
39934.48958333349,39934.489583333489,21.887263496205165,-37.033249835579134,-168.35683081281016,-29.622807499989666,6970.5148561222222,-8.3530483466898939,92.376000000000005,0.087177544022915665,-0.024812016570241013,-0.047017208366754271,701.59699999999998
39934.5,39934.500000000153,19.448955496517829,-32.907632700108167,-149.60136567921515,-27.200032583680194,6193.9215202339592,-7.4225611517574164,92.379000000000005,0.015284372212533759,-0.033082688760242993,-0.043709817020175533,701.4429999996039
39934.51041666651,39934.510416666824,16.53492609624163,-27.977094954840837,-127.18665153229063,-24.30456681918989,5265.8124326506213,-6.3105330392460077,92.382999999999996,-0.070760991217782454,-0.04962403314048202,-0.044022542784223267,701.41600000375445
39934.52083333349,39934.520833333489,13.146057623238066,-22.243129498518808,-101.11947523794721,-20.937286913567696,4186.4686119873286,-5.0173007159117322,92.388999999999996,0.015850461645326774,-0.066165377520721047,-0.053478880048853497,701.54100000000005
39934.53125,39934.531250000153,9.2917546302384864,-15.721648834363519,-71.472176615794453,-17.107537508450157,2958.8853783509385,-3.5464530703985648,92.397000000000006,-0.05887315163377016,-0.033082688760242993,-0.018552765879237151,701.51300000152548
39934.54166666651,39934.541666666824,4.9901255218370801,-8.4432923829483393,-38.384045513970825,-12.833311650011437,1588.8302009591291,-1.9049004842488317,92.400999999999996,-0.20096121505852271,-0.07443604971072304,-0.0048762212741487038,701.61700001066242
39934.55208333349,39934.552083333489,0.2680190902559545,-0.453488300713075,-2.061602842248802,-8.1412870919796347,84.854334665270343,-0.10288877438364361,92.409999999999997,-0.052080091490771974,-0.049624033140482027,-0.0027149680789168087,701.97199999999998
39934.5625,39934.562500000153,-4.8390910468553932,8.1877420512793258,37.222288332411686,-3.0667114696177995,-1541.7439862345677,1.8460449068007396,92.415999999999997,-0.026606133463811688,-0.041353360950480006,0.0036213714143190495,702.06400000068936
39934.57291666651,39934.572916666824,-10.287378414857187,17.406244277938359,79.130514767081493,2.3468679361558493,-3277.0061690830635,3.9251758578077993,92.421000000000006,-0.011887846524565981,-0.024812016570241013,0.018454192253689036,702.11100000063072
39934.58333333349,39934.583333333489,-16.025093395071988,27.114458024461801,123.26501839489373,8.0480311742619719,-5104.4501250691183,6.1147558115899878,92.424000000000007,-0.050947914883206602,-0.099248066280964053,-0.050753993975892447,702.13199999999995
39934.59375,39934.593750000153,-21.993148838476884,37.212407834702887,169.17130086556421,13.978067506538164,-7005.2567853246019,8.3922364126655804,92.436000000000007,0.022077427116828252,0.0082706721901195102,0.053837392282119562,702.22199999942791
39934.60416666651,39934.604166666824,-28.125856419018152,47.588949060978713,216.34408757508763,20.071707070162446,-8958.5046271109914,10.73255021825976,92.435000000000002,-0.082648837742348213,0.0,0.069307587135937418,702.18300000438512
39934.61458333349,39934.614583333489,-34.35180518688432,58.123254376208266,264.23408549751423,26.257993834159553,-10941.449490240097,13.108445964633056,92.435000000000002,-0.021511342432984026,-0.0082706721901195102,0.064178906299968669,702.32899999999995
39934.625,39934.625000000153,-40.594870443990999,68.686520791232766,312.25574345517879,32.461288047909719,-12929.845900704357,15.490873565908412,92.436000000000007,-0.031134830238372491,-0.024812016570123496,0.054165122556595613,702.36700000080668
39934.63541666651,39934.635416666824,-46.77533784506133,79.143871633843773,359.79589870421177,38.60238318121597,-14898.305093292551,17.849413084349475,92.438999999999993,0.21228297365334714,0.04962403314036451,0.071201537844220078,702.42199998873684
39934.64583333349,39934.645833333489,-52.811124632320436,89.356422877886175,406.22317067180882,44.599719379201886,-16820.683970952348,20.15274076797575,92.433000000000007,-0.097367125976580704,-0.0082706721900019931,0.077500418779594918,702.04700000000003
39934.65625,39934.656250000153,-58.619077230540505,99.183478674074536,450.89794205731761,50.370672791111446,-18670.498384681458,22.369124228191435,92.433999999999997,0.058873146958123623,0.024812016570241013,0.08239453634059879,702.2189999984746
39934.66666666651,39934.666666666824,-64.116322141774347,108.48481706388219,493.1827499145283,55.832897859255056,-20421.353389199878,24.466937957206284,92.430999999999997,0.04528703437942716,0.049624033140482027,0.10486755162722315,702.11499999759724
39934.67708333349,39934.677083333489,-69.221645272620023,117.12302380127308,532.45289543699323,60.905697859359037,-22047.382554292784,26.415189695646891,92.424999999999997,0.075289697489983487,0.024812016570241013,0.086295563951502258,702.03499999999997
39934.6875,39934.687500000153,-73.856873561457405,124.96583006598593,568.10707143473041,65.511397726235288,-23523.688008687164,28.184047677864491,92.421999999999997,0.039060068772647671,0.033082688760242979,0.093448110911789811,701.90199999898789
39934.69791666651,39934.697916666824,-77.94823210138928,131.88840871555067,599.57780132388643,69.576692531258516,-24826.772679388345,29.745358526113534,92.418000000000006,0.033965275784473947,0.01654134438023902,0.072892118064957975,701.83299999819781
39934.70833333349,39934.708333333489,-81.427649911105703,137.77558364959086,626.34148311622516,73.033944934901683,-25934.956175543546,31.073145548169933,92.415999999999997,0.04302268520647945,0.0082706721900019931,0.066539264263881209,701.77300000000002
39934.71875,39934.718750000153,-84.233988110792481,142.52390788346088,647.92783654821585,75.822405538629368,-26828.765958559015,32.144077423795679,92.415000000000006,0.085479282853204719,0.041353360950480034,0.073657784381040634,701.69699999778504
39934.72916666651,39934.729166666824,-86.314165502014902,146.04356802940922,663.92856104149871,77.889331294347684,-27491.295835709854,32.937897739345935,92.409999999999997,0.13812545485711736,0.090977394090844529,0.103647215124098,701.54599999267145
39934.73958333349,39934.739583333489,-87.624158416834064,148.26007604128324,674.00502654228762,79.190978984046424,-27908.524408900714,33.437806542027062,92.399000000000001,0.13416284415071467,0.016541344380121503,0.018935028923240227,701.30200000000002
39934.75,39934.750000000153,-88.129854140402855,149.11571320556163,677.89483804797874,79.693453205721681,-28069.586887045833,33.630786016061187,92.397000000000006,0.05264617732293364,0.057894705330601537,0.070597469073163915,701.06499999863593
39934.76041666651,39934.760416666824,-87.807740170243136,148.57069636805139,675.41713738951034,79.373391241771316,-27966.994612954692,33.507863512185175,92.390000000000001,-0.031700924065573233,-0.024812016570241013,0.0042953122603884807,700.97200000168198
39934.77083333349,39934.770833333489,-86.645414972603007,146.60404213364427,666.4765319692624,78.218470561611937,-27596.797737605852,33.064306458322335,92.393000000000001,0.12793587718497812,0.049624033140482027,0.027850687523772743,701.02800000000002
39934.78125,39934.781250000153,-84.641909643996996,143.21411111764291,651.06556898162501,76.227728434095042,-26958.687668323561,32.299745109433708,92.387,0.083214927086908252,0.024812016570241006,-0.00056891646388031875,700.80199999784372
39934.79166666651,39934.791666666824,-81.807813883376383,138.41882109067285,629.26570439093121,73.411687097179808,-26056.037190512976,31.218220619989363,92.384,0.0045287034378654889,0.0082706721901195171,-0.012867951935276067,700.65499999975964
39934.80208333349,39934.802083333489,-78.165203816647079,132.25552485776686,601.24674775764936,69.79228204224016,-24895.877479998875,29.828157500950102,92.382999999999996,0.022643518060846524,0.0,-0.027719728357101937,700.64700000000005
39934.8125,39934.812500000153,-73.747373382238251,124.78055576274711,567.26479605617669,65.402595110824294,-23488.812550184353,28.142261113320842,92.382999999999996,0.013020023145195569,0.0,-0.030475823233698178,700.60699999966255
39934.82291666651,39934.822916666824,-68.598375069038667,116.06845061681342,527.65870103104544,60.28639815829024,-21848.872978545558,26.177342408310846,92.382999999999996,0.018680901681460527,-0.07443604971072304,-0.11656480302579195,700.58399999900882
39934.83333333349,39934.833333333489,-62.772379691153354,106.21086643743148,482.84514458435166,54.497516907076104,-19993.31199692973,23.954073609802524,92.391999999999996,0.23832302644312642,0.066165377520603516,-0.018953909630749818,700.55100000000004
39934.84375,39934.843750000153,-56.332868487182886,95.315213480313446,433.31242440341083,48.099028192658551,-17942.348177747521,21.496679909873272,92.384,0.058873146431041912,-0.024812016570241006,-0.10189896097968426,700.12999999847455
39934.85416666651,39934.854166666824,-49.351674054679492,83.503032500517705,379.61307682859467,41.162307007673945,-15718.859974650301,18.832573478031478,92.387,0.027738308557384572,-0.03308268876036053,-0.10702810009482619,700.02599999852828
39934.86458333349,39934.864583333489,-41.907889401453957,70.908148867260095,322.35548527598388,33.765942503043362,-13348.038258844281,15.991937142281676,92.391000000000005,0.005094792982124452,-0.0082706721900019809,-0.068970703423515911,699.97699999999998
39934.875,39934.875000000153,-34.086666650035369,57.67463997185984,262.19463987207206,25.994544345207782,-10857.003710285118,13.007265960526635,92.391999999999996,0.099631478474841551,-0.033082688760360524,-0.12174214203493874,699.96799999741836
39934.88541666651,39934.885416666824,-25.9779286333853,43.954655247687924,199.82222704799975,17.937462519538521,-8274.3964650143243,9.9128755502410648,92.396000000000001,0.043588770590139048,0.0,-0.075616262647820343,699.7919999976873
39934.89583333349,39934.895833333489,-17.675017741592349,29.906130018774252,135.95623646832837,9.6874447844664324,-5629.9457771326861,6.7443864723766476,92.396000000000001,0.2043577493644384,-0.03308268876036053,-0.14861178136789377,699.71500000000003
39934.90625,39934.906250000153,-9.2733069159336825,15.69043530175979,71.33027679736189,1.3392565141159505,-2954.027624830574,3.5381941702542572,92.400000000000006,0.04019224803299825,-0.049624033140482013,-0.14123005204635028,699.35399999895856
39934.91666666651,39934.916666666824,-0.8687976535792733,1.4700056298561304,6.6827915513317713,-7.0117123656703333,-277.2181793493001,0.33093395156367611,92.406000000000006,0.1466167738032359,0.0082706721901195102,-0.11275805630973737,699.28299999222088
39934.92708333349,39934.927083333489,7.4432706911249165,-12.594014009383358,-57.253638156132858,-15.270829216692286,2370.1491281330987,-2.8410497187284389,92.405000000000001,0.049815741613632808,-0.08270672190084255,-0.17538103713661965,699.024
